idZonGlac,SUM_Shape_,q1_SN,q1_Max,q1_Min,q2_SN,q2_Max,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,niev_17q1,niev_18q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,niev_19q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,niev_20q1,niev_21q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,niev_17q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,niev_18q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2,niev_19q2,niev_20q2,Nombre_Gla,X,Y
2757,44.912,28.658,16.254,2.019,3,41.912,3.624,32.103,6.421,2.894,3.494,6.388,9.915,32.062,2.935,4.58,5.334,32.946,3.697,2.651,5.618,8.269,32.687,2.91,2.57,6.745,9.315,9.655,12.817,2.781,8.212,21.102,29.314,9.639,11.39,3.364,20.518,23.883,4.28,0.884,7.474,32.273,39.748,33.157,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-2,-71.76901719,-42.00864652
2764,105.501,101.11,4.392,0,11.59,93.912,0.098,102.508,2.993,0,0,0,2.993,102.403,0.106,1.968,1.025,102.874,1.496,0.049,1.082,1.13,101.451,1.472,0.683,1.895,2.578,3.367,77.158,3.034,13.143,12.167,25.31,54.117,36.184,4.262,10.939,15.201,13.883,2.375,53.556,35.688,89.244,38.062,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-3,-71.7874023,-42.0103907
2781,81.591,43.225,38.366,2.714,16.729,64.861,7.873,49.57,28.876,0.244,2.901,3.144,31.777,48.408,1.406,6.922,24.854,44.703,10.627,0.504,25.756,26.26,44.151,1.056,4.574,31.809,36.383,32.865,45.622,5.249,7.166,23.554,30.72,24.18,28.608,1.861,26.942,28.803,20.02,3.274,7.987,50.31,58.296,53.584,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-4,-71.78147465,-41.9908951
2797,25158.812,11999.795,13159.017,6486.118,3148.529,22010.283,6306.324,13650.358,4685.101,216.233,6607.12,6823.353,11292.221,13248.253,618.338,1310.229,9981.992,13229.031,1329.45,420.677,10179.653,10600.331,12313.605,1336.104,568.471,10940.633,11509.103,12276.736,9032.082,1311.259,2281.267,12534.204,14815.471,5639.465,5673.884,919.945,12925.517,13845.463,3709.373,847.432,1812.823,18789.184,20602.007,19636.616,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre frontera y Rio Ventisquero-/Rio Ventisquero/Costeras entre Rio Negro y Rio Vodudahue,-72.18530931,-42.08315616
2800,84.749,72.904,11.845,0.682,6.901,77.848,1.372,75.274,5.983,1.81,1.681,3.491,7.664,75.339,1.745,3.734,3.929,76.362,2.712,1.794,3.881,5.675,76.395,1.762,1.38,5.212,6.592,6.974,40.259,2.777,22.48,19.233,41.713,19.768,42.971,3.718,18.291,22.009,10.164,1.104,32.011,41.469,73.48,42.573,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-5,-71.79343822,-41.97324949
2819,21.871,18.333,3.538,0,2.378,19.493,0.333,19.226,2.646,0,0,0,2.646,19.031,0.195,1.704,0.941,20.232,0.503,0.219,0.917,1.136,19.088,1.363,0.187,1.234,1.42,2.597,11.329,2.264,2.337,5.941,8.278,6.557,7.109,1.469,6.736,8.205,3.189,1.12,1.104,16.458,17.562,17.578,Complejo Glaciar COCHAMÓ || Rio Traidor-1,-72.12247509,-41.93706371
2822,641.703,480.372,161.331,40.047,65.486,576.218,51.877,512.754,70.65,11.1,47.2,58.3,117.85,503.928,19.926,40.712,77.138,521.556,23.084,18.578,78.485,97.063,498.983,41.151,8.298,93.272,101.57,134.422,265.353,21.858,115.942,238.55,354.492,168.558,212.737,32.049,228.36,260.408,82.984,7.202,201.004,350.513,551.517,357.715,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Ventisquero,-71.9784317,-41.96109391
2830,51.953,50.808,1.144,0,3.425,48.528,0,51.604,0.349,0,0,0,0.349,51.604,0,0.341,0.008,51.385,0.56,0,0.008,0.008,50.816,0.568,0.138,0.43,0.568,0.998,42.018,0,9.934,0,9.934,14.325,37.627,0,0,0,4.561,4.521,3.482,39.389,42.87,43.909,Complejo Glaciar HUALAIHUÉ || Costeras entre Rio Negro y Rio Vodudahue-26,-72.24888218,-41.92892131
2851,1.725,1.074,0.651,0,1.35,0.374,0,1.529,0.195,0,0,0,0.195,1.529,0,0.195,0,1.432,0.293,0,0,0,1.098,0.334,0.041,0.252,0.293,0.586,1.725,0,0,0,0,1.57,0.155,0,0,0,1.456,0.179,0,0.089,0.089,0.268,Complejo Glaciar HUALAIHUÉ || Costeras entre Rio Negro y Rio Vodudahue-27,-72.3404216,-41.9090417
2855,13.307,12.029,1.279,0,0.823,12.485,0,12.183,1.124,0,0,0,1.124,12.135,0.049,0.464,0.66,12.582,0.016,0.122,0.586,0.709,12.257,0.448,0.016,0.586,0.603,1.034,11.516,0.261,1.433,0.098,1.531,10.905,2.044,0.285,0.073,0.358,1.067,1.873,2.639,7.729,10.367,9.602,Complejo Glaciar COCHAMÓ || Rio Traidor-2,-72.1163704,-41.91008353
2859,28.741,17.554,11.186,1.022,1.931,26.81,0.698,21.537,5.889,0.13,1.184,1.314,7.074,20.621,1.046,2.304,4.77,21.74,1.184,1.744,4.072,5.816,18.625,4.859,0.698,4.559,5.257,9.418,10.432,1.59,7.763,8.956,16.719,7.017,11.178,0.933,9.613,10.546,2.304,0.892,2.036,23.508,25.544,24.401,Complejo Glaciar COCHAMÓ || Rio Traidor-3,-72.12324901,-41.90724307
2876,19.235,16.669,2.566,0.008,4.494,14.741,0.048,17.178,2.049,0,0.008,0.008,2.057,16.984,0.194,0.589,1.468,16.79,0.783,0.008,1.654,1.662,16.774,0.024,0.67,1.767,2.437,1.791,16.823,0.71,0.444,1.259,1.702,5.648,11.618,0.097,1.872,1.969,6.197,0.42,4.438,8.181,12.619,8.601,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-6,-71.78155381,-41.90388631
2879,228.111,136.652,91.459,30.251,29.675,198.436,31.549,154.338,38.554,3.036,32.183,35.218,70.737,147.934,9.44,12.094,58.643,155.791,4.237,10.235,57.847,68.083,142.374,23.652,1.964,60.12,62.084,83.772,105.898,19.245,29.325,73.642,102.968,69.868,65.355,14.358,78.529,92.887,35.064,14.513,6.209,172.325,178.534,186.837,Complejo Glaciar COCHAMÓ || Rio Traidor-4,-72.10839305,-41.8988143
2884,1163.73,709.721,454.01,120.511,93.995,1069.736,228.384,790.064,248.281,2.88,122.506,125.386,370.787,777.524,15.42,100.841,269.946,770.694,107.67,8.541,276.825,285.366,721.052,58.183,26.443,358.052,384.495,416.235,355.165,69.855,162.284,576.427,738.711,301.167,216.282,82.274,564.008,646.282,115.887,35.852,24.318,987.673,1011.991,1023.525,Complejo Glaciar HUALAIHUÉ || Costeras Entre Punta Tentelhue y Rio Negro (Incluido)-/Costeras entre Rio Negro y Rio Vodudahue,-72.32024677,-41.90806546
2886,13.858,5.715,8.143,0.024,0.996,12.862,0,6.905,6.832,0.057,0.065,0.121,6.897,6.395,0.567,3.772,3.125,9.624,0.542,1.716,1.975,3.691,7.649,3.691,0.105,2.412,2.517,6.103,12.514,1.012,0.332,0,0.332,12.409,0.437,1.004,0.008,1.012,1.125,1.441,0.858,10.434,11.292,11.875,Complejo Glaciar COCHAMÓ || Rio Traidor-5,-72.15794888,-41.88526496
2891,309.03,224.949,84.08,7.923,38.704,270.326,25.31,242.231,55.978,1.802,9.018,10.82,64.996,239.179,4.854,14.96,50.036,232.344,21.795,3.133,51.757,54.89,230.867,4.611,18.556,54.995,73.552,59.606,148.849,16.925,38.038,105.218,143.256,103.602,83.285,22.859,99.284,122.143,47.3,3.482,72.545,185.702,258.247,189.184,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-7,-71.79941919,-41.90403447
2896,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.223,4493.317,4647.539,8872.735,11585.003,478.887,1251.907,7620.828,11962.357,874.553,448.997,7650.719,8099.715,11218.148,1193.205,409.11,8116.162,8525.272,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.648,10568.99,11652.637,2856.226,842.261,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
2899,429.494,357.015,72.479,3.855,46.961,382.533,27.758,378.986,43.958,1.875,4.675,6.55,48.633,373.654,7.207,19.617,29.016,368.208,25.063,4.391,31.832,36.223,364.32,8.279,20.705,36.191,56.896,44.47,189.972,14.334,68.356,156.833,225.189,122.436,135.892,23.245,147.921,171.166,58.657,3.977,144.334,222.527,366.86,226.504,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-8,-71.81306442,-41.85800155
2902,85.178,69.916,15.261,0.535,6.374,78.804,1.427,74.514,9.488,0.43,0.746,1.176,10.234,73.338,1.606,4.614,5.62,76.355,1.597,2.141,5.084,7.225,71.887,6.609,0.454,6.228,6.682,12.837,41.437,8.247,12.301,23.192,35.493,39.621,14.118,11.199,20.24,31.439,7.444,15.796,1.111,60.826,61.937,76.623,Complejo Glaciar COCHAMÓ || Rio Traidor-6,-72.16252449,-41.81946084
2907,1281.901,1146.993,134.908,2.969,133.213,1148.688,15.298,1172.138,104.823,0.771,4.169,4.94,108.992,1167.92,4.988,69.701,39.291,1208.915,28.706,7.487,36.793,44.28,1170.159,46.243,7.016,58.483,65.499,104.726,629.051,89.079,223.224,340.547,563.771,580.042,272.233,133.553,296.072,429.626,152.169,134.3,17.237,978.196,995.433,1112.496,Complejo Glaciar COCHAMÓ || Rio Puelo Chico-/Rio Traidor,-72.2106602,-41.80859523
2908,364.657,275.373,89.283,12.726,24.039,340.617,12.726,297.838,49.345,2.256,15.217,17.474,64.562,290.907,9.187,23.285,41.278,308.762,5.43,14.844,35.621,50.465,286.419,37.187,3.571,37.479,41.05,74.666,142.84,38.218,49.004,134.594,183.598,122.713,69.131,55.57,117.243,172.812,29.534,43.047,2.841,289.235,292.076,332.282,Complejo Glaciar COCHAMÓ || Rio Puelo entre Rio Negro y Rio Manso-/Rio Traidor,-72.10348816,-41.80007805
2909,120.557,102.848,17.709,3.073,11.522,109.035,1.995,107.51,7.257,1.524,4.265,5.789,11.522,106.708,2.327,3.43,8.092,105.386,4.752,1.524,8.895,10.419,104.121,2.789,1.524,12.122,13.647,14.912,61.827,4.379,28.818,25.534,54.351,42.505,48.14,8.295,21.617,29.912,14.993,0.843,49.024,55.697,104.721,56.54,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-1,-71.78691683,-41.79644313
2910,201.735,174.485,27.251,3.757,42.548,159.187,6.809,184.044,10.988,1.85,4.853,6.703,15.841,183.29,2.605,5.397,10.444,176.992,11.694,1.363,11.686,13.049,175.645,2.71,7.831,15.549,23.38,18.259,118.636,6.208,33.475,43.416,76.891,76.518,75.593,8.05,41.574,49.624,49.86,2.524,57.447,91.904,149.352,94.428,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-2,-71.76503659,-41.81110915
2912,26.391,21.209,5.183,0,1.817,24.575,0,22.628,3.763,0,0,0,3.763,22.604,0.024,3.26,0.503,25.386,0.479,0.146,0.381,0.527,21.428,4.104,0,0.86,0.86,4.964,21.33,1.768,2.393,0.9,3.293,18.962,4.761,1.987,0.681,2.668,1.922,3.082,2.855,18.532,21.387,21.614,Complejo Glaciar COCHAMÓ || Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua-1,-72.1658263,-41.76792338
2915,192.711,175.793,16.918,1.656,13.468,179.243,2.841,181.265,8.361,0.739,2.346,3.085,10.708,179.974,2.029,5.999,4.708,181.589,4.384,1.891,4.846,6.738,179.195,4.286,2.297,6.933,9.23,11.219,89.67,7.582,47.084,48.375,95.458,88.055,48.699,20.66,35.297,55.957,18.931,3.369,74.295,96.116,170.411,99.485,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-3,-71.81112281,-41.7681493
2919,2695.186,2091.135,604.05,155.33,224.737,2470.448,194.319,2205.545,279.138,34.663,175.839,210.502,454.978,2172.246,67.963,141.152,313.826,2219.018,94.38,59.011,322.778,381.788,2163.968,114.061,50.822,366.336,417.157,480.397,1009.042,127.298,578.721,980.125,1558.846,833.95,753.813,192.298,915.125,1107.423,293.138,17.693,906.636,1477.719,2384.355,1495.412,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-/Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro/Rio Puelo entre Rio Negro y Rio Manso,-71.8849721,-41.8120563
2923,6177.951,4279.491,1898.46,536.737,557.209,5620.742,838.255,4451.485,1179.16,3.147,544.159,547.306,1723.319,4432.846,21.786,577.933,1145.386,4735.873,274.906,50.718,1116.454,1167.172,4434.071,352.52,64.061,1327.3,1391.36,1679.82,2270.438,305.03,1171.706,2430.776,3602.483,2061.994,1380.151,547.533,2188.274,2735.807,609.582,487.698,32.947,5047.724,5080.671,5535.422,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Costeras entre Rio Puelo y Punta Trentelhue-/Rio Puelo Chico/Costeras Entre Punta Tentelhue y Rio Negro (Incluido),-72.3822174,-41.78917781
2924,135.612,117.663,17.949,0.365,10.318,125.294,3.28,124.767,9.993,0.276,0.576,0.852,10.57,123.119,1.924,6.21,4.359,121.844,7.485,1.583,4.7,6.283,119.522,3.905,3.767,8.418,12.185,12.323,56.437,7.079,31.652,40.444,72.097,56.283,31.807,20.928,26.595,47.523,13.549,5.301,27.528,89.234,116.762,94.535,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-4,-71.79308361,-41.75778174
2925,1407.722,1204.94,202.782,12.655,142.443,1265.279,36.659,1249.208,139.523,3.075,15.916,18.991,155.439,1242.378,9.905,80.66,74.779,1290.491,32.546,13.588,71.096,84.684,1228.83,75.249,7.958,95.684,103.642,170.934,691.717,112.209,211.033,392.764,603.796,597.136,305.613,147.595,357.378,504.972,163.268,151.651,18.236,1074.567,1092.804,1226.218,Complejo Glaciar COCHAMÓ || Rio Puelo Chico-/Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua/Rio Puelo entre Rio Negro y Rio Manso,-72.15147464,-41.7653554
2933,377.729,318.273,59.456,5.273,25.895,351.834,4.251,330.507,40.676,0.495,6.052,6.547,46.727,327.205,3.797,25.286,21.441,343.957,8.534,4.543,20.695,25.238,327.968,20.532,1.906,27.323,29.229,47.855,207.921,38.38,54.483,76.946,131.429,199.784,62.62,51.311,64.015,115.326,33.934,35.435,15.973,292.387,308.36,327.822,Complejo Glaciar COCHAMÓ || Rio Puelo Chico/Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua-1,-72.2149736,-41.74530531
2934,2.713,1.892,0.82,0,1.86,0.853,0,2.656,0.057,0,0,0,0.057,2.623,0.032,0.041,0.016,1.892,0.772,0,0.049,0.049,1.892,0,0.763,0.057,0.82,0.057,2.713,0,0,0,0,2.509,0.203,0,0,0,2.428,0.171,0.008,0.106,0.114,0.276,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-5,-71.8297381,-41.73064203
2936,26.037,20.263,5.773,0.276,1.581,24.456,0.284,22.064,3.341,0.138,0.495,0.632,3.835,21.585,0.616,1.97,1.865,21.561,1.995,0.584,1.897,2.481,21.115,1.03,0.787,3.106,3.892,4.135,13.152,1.492,6.008,5.384,11.393,11.19,7.971,2.652,4.225,6.876,2.449,0.689,6.576,16.323,22.899,17.012,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-6,-71.83873174,-41.73399987
2937,2.023,1.789,0.234,0,1.672,0.351,0,2.023,0,0,0,0,0,2.023,0,0,0,1.789,0.234,0,0,0,1.789,0,0.234,0,0.234,0,2.023,0,0,0,0,1.956,0.067,0,0,0,1.856,0.117,0.008,0.042,0.05,0.159,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio Steffen y Rio Puelo-7,-71.83213785,-41.72844692
2940,54.753,37.83,16.922,1.563,6.667,48.086,0.178,41.686,11.454,0.024,1.588,1.612,13.042,40.342,1.369,3.726,9.316,41.783,2.284,0.729,9.956,10.685,39.442,3.07,1.572,10.669,12.24,13.739,32.703,4.22,6.991,10.839,17.83,23.443,16.25,5.533,9.526,15.059,8.797,4.569,1.653,39.734,41.387,44.303,Complejo Glaciar COCHAMÓ || Rio Puelo Chico/Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua-2,-72.21839674,-41.71874853
2943,189.862,172.476,17.386,0.008,13.726,176.136,0.041,178.158,11.664,0.024,0.016,0.041,11.68,177.808,0.373,10.722,0.958,183.425,5.106,0.422,0.909,1.331,175.333,8.515,1.209,4.805,6.015,13.32,102.33,9.886,43.133,34.513,77.646,106.12,39.343,14.294,30.106,44.399,16.161,18.474,6.705,148.523,155.227,166.997,Complejo Glaciar COCHAMÓ || Rio Puelo Chico,-72.24106417,-41.72974775
2955,131.306,112.449,18.858,0.097,9.21,122.097,2.848,119.013,12.139,0.016,0.138,0.154,12.277,118.437,0.592,8.22,4.057,121.31,5.347,0.633,4.017,4.65,113.95,7.993,1.85,7.514,9.364,15.507,50.642,15.279,17.754,47.631,65.385,48.84,19.556,21.365,41.545,62.911,11.814,11.149,2.653,105.689,108.343,116.839,Complejo Glaciar COCHAMÓ || Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua-2,-72.17483851,-41.7112476
2956,128.623,95.516,33.107,11.176,12.764,115.86,10.042,102.853,13.922,0.389,11.46,11.848,25.381,100.578,2.664,6.73,18.651,104.052,3.256,3.11,18.206,21.316,97.541,9.621,1.053,20.409,21.462,30.03,71.252,8.585,15.752,33.035,48.786,66.417,20.587,10.86,30.759,41.619,15.525,11.371,6.422,95.305,101.728,106.676,Complejo Glaciar COCHAMÓ || Rio Puelo Chico/Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua-3,-72.21138652,-41.71138359
2957,668.939,421.053,247.886,87.334,63.153,605.786,141.85,475.122,91.734,9.497,92.586,102.083,184.32,468.32,16.3,39.637,144.683,439.179,68.778,9.505,151.477,160.982,431.719,16.965,44.759,175.496,220.255,192.461,218.55,27.948,135.924,286.517,422.441,211.951,142.524,43.281,271.183,314.464,88.154,8.734,114.779,457.272,572.051,466.006,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio de Los Morros y bajo Rio Steffen-/Rio Manso entre Rio Steffen y Rio Puelo,-71.8198589,-41.71898388
2958,31.419,19.404,12.014,0,1.136,30.283,1.128,24.207,7.212,0,0,0,7.212,24.182,0.024,5.679,1.533,19.599,10.262,0.024,1.533,1.558,19.494,0.13,7.196,4.6,11.795,4.729,9.28,2.636,2.815,16.687,19.502,4.551,7.544,3.837,15.486,19.323,1.558,0.251,3.951,25.659,29.61,25.91,Complejo Glaciar COCHAMÓ || Rio Manso entre Rio de Los Morros y bajo Rio Steffen,-71.81935833,-41.67266707
2959,450.497,420.845,29.651,1.006,46.918,403.578,2.871,431.737,17.113,0.13,1.517,1.646,18.629,430.221,1.646,12.003,6.626,435.371,6.853,1.768,6.504,8.273,423.027,14.112,0.827,12.53,13.358,26.642,217.3,31.509,76.91,124.777,201.688,217.179,77.032,70.892,85.394,156.286,50.99,39.189,8.483,351.834,360.318,391.024,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Manso entre Rio Steffen y Rio Puelo/Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua,-72.08453387,-41.60550175
2960,10.741,7.487,3.254,0,0.661,10.08,0,7.74,3.001,0,0,0,3.001,7.715,0.024,2.528,0.473,10.178,0.065,0.163,0.334,0.497,8.572,1.77,0.008,0.391,0.4,2.161,10.48,0,0.261,0,0.261,9.958,0.783,0,0,0,0.669,3.972,0.424,5.676,6.1,9.648,Complejo Glaciar COCHAMÓ || Rio Apretura-1,-72.18568608,-41.56442481
2963,452.24,386.045,66.194,0.544,35.085,417.155,4.226,390.612,60.865,0.024,0.738,0.763,61.603,389.704,0.933,39.23,22.373,421.738,7.195,3.431,19.875,23.306,403.884,21.286,1.355,25.715,27.07,47.001,164.772,43.586,78.217,165.665,243.881,173.152,69.837,104.792,104.459,209.251,41.445,45.014,4.859,360.922,365.781,405.936,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Cochamo/Rio Puelo Entre Desague Laguna Tagua Tagua y Desembocadura,-72.20207967,-41.57030102
2964,45.713,39.895,5.819,0,2.378,43.335,0.195,40.033,5.681,0,0,0,5.681,40.016,0.016,4.374,1.307,43.303,1.087,0.073,1.25,1.323,42.954,0.422,0.373,1.964,2.337,2.386,12.562,5.94,6.987,20.223,27.21,13.536,6.013,11.516,14.648,26.164,3.068,2.97,1.25,38.426,39.675,41.396,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-1,-72.18195814,-41.55495072
2966,257.15,207.275,49.875,3.531,17.621,239.529,8.969,218.029,34.072,0.674,4.375,5.048,38.447,214.734,3.969,15.397,23.05,219.993,10.137,3.823,23.196,27.019,212.299,11.517,4.099,29.235,33.334,40.752,93.573,25.842,29.86,107.874,137.734,97.112,26.321,53.722,79.995,133.717,22.271,32.969,2.662,199.248,201.91,232.216,Complejo Glaciar COCHAMÓ || Rio Apretura-2,-72.11306748,-41.55556394
2971,863.268,735.932,127.336,12.975,80.685,782.583,18.42,759.473,72.148,12.237,19.41,31.647,91.558,755.302,16.408,32.207,59.351,767.571,19.938,16.562,59.197,75.759,754.109,30.024,10.679,68.456,79.135,98.48,379.801,70.265,112.843,300.358,413.201,363.612,129.032,156.906,213.717,370.623,92.264,88.483,13.357,669.164,682.521,757.647,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio de Los Morros/Rio Manso entre Rio de Los Morros y bajo Rio Steffen,-72.03357028,-41.55981114
2973,371.347,296.636,74.711,1.055,15.204,356.143,11.583,302.156,68.136,0,1.055,1.055,69.191,301.141,1.015,41.471,27.72,329.275,13.337,1.818,26.917,28.735,314.875,16.218,1.315,38.938,40.253,55.157,104.282,40.708,39.117,187.24,226.357,99.761,43.638,84.492,143.456,227.948,17.639,34.799,2.922,315.987,318.909,350.786,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-2,-72.1810656,-41.53204968
2979,424.054,316.069,107.985,14.517,31.946,392.108,12.934,333.393,66.862,4.163,19.637,23.799,86.499,328.459,9.096,28.205,58.293,338.537,18.127,9.68,57.709,67.389,327.112,21.105,7.181,68.655,75.836,89.761,123.841,32.79,64.371,203.053,267.423,137.392,50.82,97.08,138.763,235.842,37.659,25.025,4.219,357.151,361.371,382.176,Complejo Glaciar COCHAMÓ || Rio Apretura-3,-72.09413135,-41.53080148
2982,86.11,70.095,16.015,1.235,9.669,76.441,0.024,75.523,7.451,1.211,1.926,3.136,9.376,73.41,3.323,3.437,5.939,75.287,1.56,3.778,5.484,9.263,72.175,6.89,0.837,6.208,7.044,13.098,55.762,6.273,8.913,15.161,24.075,55.803,8.873,12.407,9.027,21.434,13.35,21.913,2.226,48.62,50.847,70.534,Complejo Glaciar COCHAMÓ || Rio Apretura-4,-72.07675774,-41.50841382
2989,492.774,405.218,87.556,0.203,39.864,452.91,8.672,412.276,79.744,0.398,0.357,0.754,80.101,410.093,2.58,40.399,39.702,443.824,6.668,8.007,34.274,42.281,430.407,21.425,2.71,38.233,40.943,59.658,199.392,45.153,65.953,182.275,248.228,201.688,63.657,98.808,128.621,227.429,46.451,60.177,3.464,382.682,386.146,442.859,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-3,-72.18339002,-41.5033295
2991,23.548,18.574,4.975,0,1.431,22.118,0,20.151,3.398,0,0,0,3.398,19.98,0.171,3.105,0.293,22.825,0.26,0.35,0.114,0.463,19.208,3.967,0.008,0.366,0.374,4.333,22.996,0.154,0.382,0.016,0.398,22.24,1.138,0.171,0,0.171,1.488,11.941,0.024,10.096,10.12,22.036,Complejo Glaciar COCHAMÓ || Rio Apretura-5,-72.05537358,-41.49049182
2993,5.962,2.233,3.729,0,1.205,4.756,0,3.131,2.831,0,0,0,2.831,2.556,0.574,0.574,2.257,2.977,0.154,0.825,2.006,2.831,2.5,1.302,0.057,2.103,2.16,3.406,5.274,0.024,0.615,0.049,0.663,3.753,2.136,0.049,0.024,0.073,1.278,0.914,0.113,3.656,3.77,4.57,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-4,-72.07513361,-41.4849249
2996,19.989,18.888,1.101,0,2.332,17.657,0,18.977,1.012,0,0,0,1.012,18.96,0.016,0.712,0.3,19.325,0.348,0.057,0.259,0.316,19.106,0.275,0.186,0.421,0.607,0.696,19.649,0.032,0.308,0,0.308,19.746,0.21,0.024,0.008,0.032,2.332,14.775,0,2.882,2.882,17.657,Complejo Glaciar COCHAMÓ || Rio Apretura-6,-72.04893547,-41.48254929
3002,3.618,1.366,2.252,0,1.618,2,0,2.13,1.488,0,0,0,1.488,1.537,0.594,0.163,1.325,1.691,0.008,1.163,0.756,1.919,1.911,0.943,0.024,0.74,0.764,1.683,3.586,0,0.033,0,0.033,2.529,1.09,0,0,0,1.96,0.724,0.073,0.862,0.935,1.586,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-5,-72.12699546,-41.47178147
3010,1096.389,868.289,228.1,53.271,97.932,998.457,61.127,898.61,135.702,4.464,57.613,62.077,193.316,883.539,19.534,42.705,150.611,916.456,9.788,34.808,135.337,170.145,902.359,48.905,9.852,135.272,145.125,184.177,515.744,76.214,153.013,351.417,504.431,528.567,140.19,181.142,246.49,427.632,115.803,183.999,8.294,788.293,796.587,972.292,Complejo Glaciar COCHAMÓ || Rio Apretura-/Rio Cochamo/Rio de Los Morros,-72.04096633,-41.48793855
3011,753.223,421.129,332.094,117.517,94.796,658.427,106.035,453.32,172.77,5.55,121.583,127.133,294.353,436.506,22.364,36.451,257.901,461.41,11.547,31.323,248.943,280.265,449.595,43.138,9.405,251.085,260.49,294.223,322.332,64.277,76.351,290.263,366.614,282.018,116.665,121.85,232.689,354.539,114.158,96.695,6.573,535.797,542.37,632.492,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-6,-72.156893,-41.4742287
3012,25.673,19.495,6.178,0.171,3.427,22.246,0.497,22.726,2.759,0.008,0.179,0.187,2.938,22.246,0.488,1.27,1.669,19.731,3.785,0.122,2.035,2.157,19.714,0.138,2.352,3.467,5.82,3.606,15.783,2.881,1.905,5.104,7.008,12.169,5.519,3.923,4.062,7.985,4.737,2.116,2.686,16.133,18.819,18.249,Complejo Glaciar COCHAMÓ || Rio Manso entre frontera y Rio de Los Morros,-71.84326082,-41.46627582
3014,328.719,218.849,109.87,7.598,13.583,315.136,12.691,228.539,90.806,1.297,8.077,9.374,98.882,226.39,3.446,50.017,48.866,272.604,3.803,8.482,43.83,52.312,241.181,39.905,1.046,46.587,47.633,86.492,77.564,34.585,42.467,174.103,216.57,84.408,35.623,85.04,123.648,208.688,16.088,28.893,1.006,282.732,283.738,311.625,Complejo Glaciar COCHAMÓ-PUERTO MONTT || Costeras Entre Rio Chilco (Excluido) y Rio Petrohue/Lago Chapo,-72.3992869,-41.45824092
